Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
41,0,Travel_Frequently,857.0,Research & Development,10,3,Life Sciences,4,1,91,2,4,Manager,1,Divorced,17181.0,12888.0,4,0,13,3,2,1,21,2,2,7,6,7,7
41,0,Travel_Rarely,933.0,Research & Development,9,4,Life Sciences,3,1,94,3,1,Laboratory Technician,1,Married,2238.0,6961.0,2,0,21,4,4,1,7,2,3,5,0,1,4
24,0,Travel_Rarely,1181.0,Research & Development,3,1,Medical,2,0,79,3,1,Laboratory Technician,2,Single,2097.9,16102.0,1,0,14,3,4,0,1,3,3,1,0,0,0
40,0,Travel_Frequently,1395.0,Research & Development,26,3,Medical,2,0,54,3,2,Research Scientist,2,Divorced,5605.0,8504.0,1,0,11,3,1,1,20,2,3,20,7,2,10
35,0,Travel_Rarely,662.0,Sales,1,5,Marketing,3,1,94,3,3,Sales Executive,2,Married,7295.0,11439.0,1,0,13,3,1,2,10,3,3,10,8,0,6
53,0,Travel_Rarely,1424.1,Sales,6,2,Marketing,2,1,34,3,2,Sales Representative,3,Married,2306.0,16047.0,2,1,20,4,4,1,13,3,1,7,7,4,5
45,0,Travel_Rarely,194.0,Research & Development,9,3,Life Sciences,2,1,60,3,2,Laboratory Technician,2,Divorced,2348.0,10901.0,8,0,18,3,3,1,20,2,1,17,9,0,10
32,0,Travel_Frequently,967.0,Sales,8,3,Marketing,2,0,43,3,3,Sales Executive,4,Single,8998.0,15589.0,1,0,14,3,4,0,9,2,3,9,8,3,7
29,0,Non-Travel,1424.1,Research & Development,1,1,Technical Degree,4,1,41,3,2,Manufacturing Director,3,Married,4319.0,25431.899999999998,1,0,13,3,1,1,10,1,3,10,7,0,9
51,0,Travel_Rarely,1169.0,Research & Development,7,4,Medical,2,1,34,2,2,Manufacturing Director,3,Married,6132.0,13983.0,2,0,17,3,3,0,10,2,3,1,0,0,0
54,0,Travel_Rarely,1145.0,Research & Development,9,3,Medical,2,0,75,2,1,Research Scientist,2,Married,3346.0,11873.0,4,1,20,4,2,1,9,3,2,1,0,0,0
40,0,Travel_Rarely,630.0,Sales,4,4,Marketing,3,1,67,2,3,Sales Executive,4,Married,10855.0,8552.0,7,0,11,3,1,1,15,2,2,12,11,2,10
34,0,Travel_Frequently,303.0,Sales,2,4,Marketing,3,0,75,3,1,Sales Representative,3,Married,2231.0,11314.0,6,0,18,3,4,1,6,3,3,4,3,1,2
24,0,Travel_Rarely,1256.0,Research & Development,19,1,Medical,3,1,80,3,1,Research Scientist,4,Married,2323.0,11992.0,1,0,22,4,1,2,2,5,3,2,2,2,2
27,0,Non-Travel,691.0,Research & Development,9,3,Medical,4,1,57,3,1,Research Scientist,2,Divorced,2097.9,5970.0,6,0,18,3,4,1,6,1,1,2,2,2,2
28,0,Travel_Rarely,440.0,Research & Development,21,3,Medical,3,1,42,3,1,Research Scientist,4,Married,2713.0,6672.0,1,0,11,3,3,1,5,2,1,5,2,0,2
54,0,Travel_Rarely,334.0,Research & Development,24,2,Life Sciences,3,1,83,4,3,Healthcare Representative,4,Divorced,9439.0,23402.0,3,1,16,3,2,1,12,2,1,5,3,1,4
27,0,Non-Travel,1424.1,Research & Development,3,3,Medical,3,1,79,2,1,Research Scientist,3,Divorced,2566.0,25326.0,1,1,15,3,4,1,1,2,2,1,1,0,1
50,0,Travel_Rarely,1424.1,Research & Development,11,3,Life Sciences,3,0,53,3,5,Manager,2,Single,17821.349999999995,17053.0,3,0,15,3,2,0,21,5,3,5,4,4,4
41,0,Travel_Rarely,465.0,Research & Development,14,3,Life Sciences,1,1,56,3,1,Research Scientist,3,Divorced,2451.0,4609.0,4,0,12,3,1,1,13,2,3,9,8,1,8
30,0,Travel_Rarely,1339.0,Sales,5,3,Life Sciences,2,0,41,3,3,Sales Executive,4,Married,9419.0,8053.0,2,0,12,3,3,1,12,2,3,10,9,7,4
38,0,Travel_Rarely,702.0,Sales,1,4,Life Sciences,1,0,59,2,2,Sales Executive,4,Single,8686.0,12930.0,4,0,22,4,3,0,12,2,4,8,3,0,7
32,0,Travel_Rarely,165.35000000000002,Research & Development,6,5,Life Sciences,3,1,43,3,1,Research Scientist,3,Single,3038.0,12430.0,3,0,20,4,1,0,8,2,3,5,4,1,4
27,0,Travel_Rarely,1157.0,Research & Development,17,3,Technical Degree,3,1,51,3,1,Research Scientist,2,Married,3058.0,13364.0,0,1,16,3,4,1,6,3,2,5,2,1,1
24,1,Travel_Frequently,602.0,Sales,1,1,Technical Degree,3,0,97,1,1,Sales Representative,1,Single,2325.0,20989.0,0,0,21,4,1,0,1,5,4,1,0,0,0
36,0,Travel_Frequently,1424.1,Research & Development,3,2,Medical,4,1,33,3,1,Laboratory Technician,2,Single,2097.9,15062.0,4,0,12,3,3,0,13,3,2,8,7,7,2
30,0,Non-Travel,165.35000000000002,Research & Development,9,3,Medical,3,1,66,3,2,Laboratory Technician,1,Divorced,3072.0,11012.0,1,0,11,3,3,2,12,4,3,12,9,6,10
45,0,Travel_Rarely,1268.0,Sales,4,2,Life Sciences,3,0,33,3,2,Sales Executive,1,Divorced,5006.0,6319.0,4,1,11,3,1,1,9,3,4,5,4,0,3
54,0,Travel_Rarely,713.0,Research & Development,8,3,Life Sciences,3,0,67,3,1,Research Scientist,1,Divorced,4257.0,13939.0,4,1,18,3,3,1,19,3,3,2,2,2,2
33,0,Travel_Rarely,165.35000000000002,Research & Development,2,3,Life Sciences,3,1,90,3,1,Research Scientist,4,Single,2500.0,10515.0,0,0,14,3,1,0,4,2,4,3,1,0,2
24,1,Travel_Rarely,303.0,Research & Development,2,3,Life Sciences,2,1,47,2,1,Laboratory Technician,4,Single,2097.9,9241.0,1,0,22,4,3,0,1,3,2,1,0,1,0
46,0,Travel_Rarely,526.0,Sales,1,2,Marketing,2,0,92,3,3,Sales Executive,1,Divorced,10453.0,3384.55,1,0,22,4,3,3,24,2,3,20,11,9,7
38,0,Travel_Rarely,1380.0,Research & Development,9,2,Life Sciences,3,0,75,3,1,Laboratory Technician,4,Single,2288.0,6319.0,1,0,12,3,3,0,2,3,3,2,2,2,1
31,0,Travel_Rarely,165.35000000000002,Research & Development,12,1,Medical,3,0,95,3,1,Research Scientist,4,Married,3929.0,6984.0,8,1,22,4,3,1,7,1,3,4,2,0,2
34,0,Travel_Rarely,629.0,Research & Development,26,2,Medical,4,0,95,3,1,Research Scientist,2,Single,2311.0,5711.0,2,0,15,3,4,0,9,3,3,3,2,1,2
41,1,Travel_Rarely,1356.0,Sales,20,2,Marketing,2,0,70,3,1,Sales Representative,2,Single,3140.0,21728.0,1,1,22,4,4,0,4,5,2,4,3,0,2
50,0,Travel_Rarely,328.0,Research & Development,1,3,Medical,3,1,86,2,1,Laboratory Technician,3,Married,3690.0,3425.0,2,0,15,3,4,1,5,2,2,3,2,0,2
53,0,Travel_Rarely,1084.0,Research & Development,13,2,Medical,4,0,57,4,2,Manufacturing Director,1,Divorced,4450.0,25431.899999999998,1,0,11,3,3,2,5,3,3,4,2,1,3
33,0,Travel_Rarely,931.0,Research & Development,14,3,Medical,4,0,72,3,1,Research Scientist,2,Married,2756.0,4673.0,1,0,13,3,4,1,8,5,3,8,7,1,6
40,0,Travel_Rarely,989.0,Research & Development,4,1,Medical,4,0,46,3,5,Manager,3,Married,17821.349999999995,6499.0,1,0,14,3,2,1,21,2,3,20,8,9,9
54,0,Travel_Rarely,692.0,Research & Development,14,4,Medical,3,1,61,4,5,Research Director,2,Single,17821.349999999995,13339.0,8,0,11,3,4,0,28,3,3,20,11,2,10
34,0,Travel_Frequently,1069.0,Research & Development,2,1,Life Sciences,4,1,45,2,2,Manufacturing Director,3,Married,9547.0,14074.0,1,0,17,3,3,0,10,2,2,10,9,1,9
51,0,Travel_Rarely,313.0,Research & Development,3,3,Medical,4,0,97,3,4,Healthcare Representative,2,Single,13734.0,7192.0,3,0,18,3,3,0,21,5,3,7,7,1,0
52,0,Travel_Rarely,699.0,Research & Development,1,4,Life Sciences,3,1,65,2,5,Manager,3,Married,17821.349999999995,5678.0,0,0,14,3,1,1,28,5,3,20,11,9,9
27,0,Travel_Rarely,894.0,Research & Development,9,3,Medical,4,0,97,3,1,Research Scientist,2,Single,2279.0,11781.0,1,0,16,3,4,0,7,2,2,7,7,0,3
35,1,Travel_Rarely,556.0,Research & Development,23,2,Life Sciences,2,1,50,2,2,Manufacturing Director,3,Married,5916.0,15497.0,3,1,13,3,1,0,8,1,3,1,0,0,1
43,0,Non-Travel,1344.0,Research & Development,7,3,Medical,4,1,37,4,1,Research Scientist,4,Divorced,2097.9,5228.0,4,0,14,3,4,3,7,3,4,5,4,2,2
45,0,Non-Travel,1195.0,Research & Development,2,2,Medical,1,1,65,2,4,Manager,4,Married,16792.0,20462.0,8,0,22,4,4,1,22,1,3,20,8,9,8
37,0,Travel_Rarely,290.0,Research & Development,21,3,Life Sciences,2,1,65,4,1,Research Scientist,1,Married,3564.0,22977.0,1,1,12,3,1,1,8,3,2,8,7,1,7
35,0,Travel_Frequently,165.35000000000002,Research & Development,2,3,Medical,2,0,37,3,2,Laboratory Technician,2,Single,4425.0,15986.0,5,0,11,3,4,0,10,5,3,6,2,1,2
42,0,Non-Travel,926.0,Research & Development,21,2,Medical,3,0,36,3,2,Manufacturing Director,3,Divorced,5265.0,16439.0,2,0,16,3,2,1,11,5,3,5,3,0,2
38,0,Travel_Rarely,1261.0,Research & Development,2,4,Life Sciences,4,1,88,3,2,Manufacturing Director,3,Married,6553.0,7259.0,8,0,14,3,2,0,14,3,3,1,0,0,0
38,0,Travel_Rarely,1084.0,Research & Development,26,3,Technical Degree,4,1,54,3,2,Manufacturing Director,4,Married,6261.0,4185.0,3,0,18,3,1,1,9,3,1,7,7,1,7
27,0,Travel_Frequently,472.0,Research & Development,1,1,Technical Degree,3,1,60,2,2,Manufacturing Director,1,Married,4298.0,9679.0,5,0,19,3,3,1,6,1,3,2,2,2,0
49,0,Non-Travel,1002.0,Research & Development,18,4,Life Sciences,4,1,92,3,2,Manufacturing Director,4,Divorced,6804.0,23793.0,1,1,15,3,1,2,7,1,3,7,7,1,7
34,0,Travel_Frequently,878.0,Research & Development,10,4,Medical,4,1,43,3,1,Research Scientist,3,Divorced,3815.0,5972.0,1,1,17,3,4,1,5,4,4,5,3,2,0
40,0,Travel_Rarely,905.0,Research & Development,19,2,Medical,3,1,97,3,2,Laboratory Technician,4,Married,2741.0,16523.0,8,1,15,3,3,1,15,2,4,7,2,3,7
38,1,Travel_Rarely,1180.0,Research & Development,26,1,Medical,2,1,70,3,2,Healthcare Representative,1,Married,6673.0,11354.0,7,1,19,3,2,0,17,2,3,1,0,0,0
29,1,Travel_Rarely,165.35000000000002,Sales,26,3,Marketing,2,0,35,3,3,Sales Executive,4,Married,7639.0,24525.0,1,0,22,4,4,3,10,3,2,10,4,1,9
24,0,Travel_Rarely,1136.0,Research & Development,5,3,Life Sciences,4,1,60,4,1,Research Scientist,2,Divorced,2328.0,12392.0,1,1,16,3,1,1,4,2,2,4,2,2,2
36,0,Travel_Frequently,635.0,Research & Development,18,1,Medical,2,0,73,3,1,Laboratory Technician,4,Single,2153.0,7703.0,1,0,13,3,1,0,8,2,3,8,1,1,7
40,0,Non-Travel,1151.0,Research & Development,9,5,Life Sciences,4,1,63,2,2,Healthcare Representative,4,Married,4876.0,14242.0,8,0,14,3,4,1,5,5,1,3,2,0,2
46,0,Travel_Rarely,644.0,Research & Development,1,4,Medical,4,1,97,3,3,Healthcare Representative,1,Divorced,9396.0,12368.0,7,0,16,3,3,1,17,3,3,4,2,0,3
32,1,Travel_Rarely,1045.0,Sales,4,4,Medical,4,1,33,1,3,Sales Executive,4,Married,10400.0,25431.899999999998,1,0,11,3,3,0,14,2,2,14,8,9,8
30,0,Non-Travel,829.0,Research & Development,1,1,Life Sciences,3,1,88,2,3,Manufacturing Director,3,Single,8474.0,20925.0,1,0,22,4,3,0,12,2,3,11,8,5,8
27,0,Travel_Frequently,1242.0,Sales,20,3,Life Sciences,4,0,90,3,2,Sales Executive,3,Single,9981.0,12916.0,1,0,14,3,4,0,7,2,3,7,7,0,7
51,0,Travel_Rarely,1424.1,Research & Development,8,4,Life Sciences,2,1,81,2,3,Research Director,2,Married,12490.0,15736.0,5,0,16,3,4,2,16,5,1,10,9,4,7
30,1,Travel_Rarely,1005.0,Research & Development,3,3,Technical Degree,4,0,88,3,1,Research Scientist,1,Single,2657.0,8556.0,5,1,11,3,3,0,8,5,3,5,2,0,4
41,0,Travel_Rarely,896.0,Sales,6,3,Life Sciences,4,0,75,3,3,Manager,4,Single,13591.0,14674.0,3,1,18,3,3,0,16,3,3,1,0,0,0
30,1,Travel_Frequently,334.0,Sales,26,4,Marketing,3,0,52,2,2,Sales Executive,1,Single,6696.0,22967.0,5,0,15,3,3,0,9,5,2,6,3,0,1
29,1,Travel_Rarely,992.0,Research & Development,1,3,Technical Degree,3,1,85,3,1,Research Scientist,3,Single,2097.9,19757.0,0,0,14,3,4,0,7,1,2,6,2,1,5
45,0,Non-Travel,1052.0,Sales,6,3,Medical,4,0,57,2,3,Sales Executive,4,Single,8865.0,16840.0,6,0,12,3,4,0,23,2,3,19,7,9,8
54,0,Travel_Rarely,1147.0,Sales,3,3,Marketing,4,0,52,3,2,Sales Executive,1,Married,5940.0,17011.0,2,0,14,3,4,1,16,4,3,6,2,0,5
36,0,Travel_Rarely,1396.0,Research & Development,5,2,Life Sciences,4,1,62,3,2,Laboratory Technician,2,Single,5914.0,9945.0,8,0,16,3,4,0,16,3,4,13,11,3,7
33,0,Travel_Rarely,165.35000000000002,Research & Development,4,4,Medical,3,0,47,2,1,Research Scientist,2,Married,2622.0,13248.0,6,0,21,4,4,0,7,3,3,3,2,1,1
37,0,Travel_Frequently,663.0,Research & Development,11,3,Other,2,1,47,3,3,Research Director,4,Divorced,12185.0,10056.0,1,1,14,3,3,3,10,1,3,10,8,0,7
38,0,Travel_Rarely,165.35000000000002,Sales,3,3,Life Sciences,1,1,76,3,3,Sales Executive,3,Divorced,10609.0,9647.0,0,0,12,3,3,2,17,5,2,16,10,5,10
31,0,Non-Travel,979.0,Research & Development,1,4,Medical,3,1,90,1,2,Manufacturing Director,3,Married,4345.0,4381.0,0,0,12,3,4,1,6,2,3,5,4,1,4
54,0,Travel_Rarely,165.35000000000002,Research & Development,3,3,Life Sciences,3,1,70,2,1,Research Scientist,4,Married,2177.0,8456.0,3,0,17,3,1,1,7,5,3,1,0,0,0
37,0,Travel_Frequently,319.0,Sales,4,4,Marketing,1,1,41,3,1,Sales Representative,4,Divorced,2793.0,3384.55,4,0,17,3,3,1,13,2,3,9,8,5,8
29,0,Travel_Frequently,1413.0,Sales,1,1,Medical,2,0,42,3,3,Sales Executive,4,Married,7918.0,6599.0,1,0,14,3,4,1,11,5,3,11,10,4,1
35,0,Travel_Frequently,944.0,Sales,1,3,Marketing,3,0,92,3,3,Sales Executive,3,Single,8789.0,9096.0,1,0,14,3,1,0,10,3,4,10,7,0,8
29,1,Travel_Rarely,896.0,Research & Development,18,1,Medical,3,1,86,2,1,Research Scientist,4,Single,2389.0,14961.0,1,1,13,3,3,0,4,3,2,4,3,0,1
52,0,Travel_Rarely,1323.0,Research & Development,2,3,Life Sciences,3,0,89,2,1,Laboratory Technician,4,Single,3212.0,3384.55,7,0,15,3,2,0,6,3,2,2,2,2,2
42,0,Travel_Rarely,532.0,Research & Development,4,2,Technical Degree,3,1,58,3,5,Manager,4,Married,17821.349999999995,4933.0,1,0,11,3,4,0,22,3,3,20,11,9,10
54,0,Travel_Rarely,818.0,Human Resources,6,2,Medical,2,1,52,3,1,Human Resources,3,Married,2267.0,25431.899999999998,8,0,17,3,4,0,7,2,2,2,2,2,2
50,0,Travel_Rarely,854.0,Sales,1,4,Medical,4,0,68,3,5,Manager,4,Divorced,17821.349999999995,24118.0,3,0,11,3,3,1,28,3,2,7,0,0,6
33,1,Travel_Rarely,813.0,Research & Development,14,3,Medical,3,1,58,3,1,Laboratory Technician,4,Married,2436.0,22149.0,5,1,13,3,3,1,8,2,1,5,4,0,4
43,0,Travel_Rarely,1034.0,Sales,16,3,Marketing,4,0,80,3,4,Manager,4,Married,16064.0,7744.0,5,1,22,4,3,1,22,3,3,17,11,1,9
33,1,Travel_Rarely,465.0,Research & Development,2,2,Life Sciences,1,0,39,3,1,Laboratory Technician,1,Married,2707.0,21509.0,7,0,20,4,1,0,13,3,4,9,7,1,7
52,0,Non-Travel,771.0,Sales,2,4,Life Sciences,1,1,79,2,5,Manager,3,Single,17821.349999999995,21030.0,1,1,18,3,4,0,28,2,4,20,7,9,10
32,0,Travel_Rarely,1401.0,Sales,4,2,Life Sciences,3,0,56,3,1,Sales Representative,2,Married,3931.0,20990.0,2,0,11,3,1,1,6,5,3,4,3,1,2
32,1,Travel_Rarely,515.0,Research & Development,1,3,Life Sciences,4,1,62,2,1,Laboratory Technician,3,Single,3730.0,9571.0,0,1,14,3,4,0,4,2,1,3,2,1,2
39,0,Travel_Rarely,1424.1,Research & Development,1,4,Medical,3,0,96,3,1,Laboratory Technician,3,Divorced,2232.0,15417.0,7,0,14,3,3,3,7,1,3,3,2,1,2
32,0,Non-Travel,976.0,Sales,26,4,Marketing,3,1,97,3,2,Sales Executive,4,Married,4465.0,12069.0,0,0,18,3,1,0,4,2,3,3,2,2,2
41,0,Travel_Rarely,1411.0,Research & Development,19,2,Life Sciences,3,1,36,3,2,Research Scientist,1,Divorced,3072.0,19877.0,2,0,16,3,1,2,17,2,2,1,0,0,0
40,0,Travel_Rarely,1300.0,Research & Development,24,2,Technical Degree,1,1,62,3,2,Research Scientist,4,Divorced,3319.0,24447.0,1,0,17,3,1,2,9,3,3,9,8,4,7
45,0,Travel_Rarely,252.0,Research & Development,1,3,Other,3,1,70,4,5,Manager,4,Married,17821.349999999995,15970.0,0,0,11,3,3,1,25,2,3,20,0,1,7
31,0,Travel_Frequently,1327.0,Research & Development,3,4,Medical,2,1,73,3,3,Research Director,3,Divorced,13675.0,13523.0,8,0,12,3,1,1,9,3,3,2,2,2,2
33,0,Travel_Rarely,832.0,Research & Development,5,4,Life Sciences,3,0,63,2,1,Research Scientist,4,Married,2911.0,14776.0,1,0,13,3,3,1,2,2,2,2,2,0,2
34,0,Travel_Rarely,470.0,Research & Development,2,4,Life Sciences,4,1,84,2,2,Manufacturing Director,1,Married,5957.0,23687.0,6,0,13,3,2,1,13,3,3,11,9,5,9
37,0,Travel_Rarely,1017.0,Research & Development,1,2,Medical,3,0,83,2,1,Research Scientist,1,Married,3920.0,18697.0,2,0,14,3,1,1,17,2,2,3,1,0,2
45,0,Travel_Frequently,1199.0,Research & Development,7,4,Life Sciences,1,1,77,4,2,Manufacturing Director,3,Married,6434.0,5118.0,4,0,17,3,4,1,9,1,3,3,2,0,2
37,1,Travel_Frequently,504.0,Research & Development,10,3,Medical,1,1,61,3,3,Manufacturing Director,3,Divorced,10048.0,22573.0,6,0,11,3,2,2,17,5,3,1,0,0,0
39,0,Travel_Frequently,505.0,Research & Development,2,4,Technical Degree,3,0,64,3,3,Healthcare Representative,3,Single,10938.0,6420.0,0,0,22,4,4,0,20,1,3,19,6,9,8
29,0,Travel_Rarely,665.0,Research & Development,15,3,Life Sciences,3,1,60,3,1,Research Scientist,4,Single,2340.0,22673.0,1,0,19,3,1,0,6,1,3,6,5,1,5
42,0,Travel_Rarely,916.0,Research & Development,17,2,Life Sciences,4,0,82,4,2,Research Scientist,1,Single,6545.0,23016.0,3,1,13,3,3,0,10,1,3,3,2,0,2
29,0,Travel_Rarely,1247.0,Sales,20,2,Marketing,4,1,45,3,2,Sales Executive,4,Divorced,6931.0,10732.0,2,0,14,3,4,1,10,2,3,3,2,0,2
25,0,Travel_Rarely,685.0,Research & Development,1,3,Life Sciences,1,0,62,3,2,Manufacturing Director,3,Married,4898.0,7505.0,0,0,12,3,4,2,5,3,3,4,2,1,2
42,0,Travel_Rarely,269.0,Research & Development,2,3,Medical,4,0,56,2,1,Laboratory Technician,1,Divorced,2593.0,8007.0,0,1,11,3,3,1,10,4,3,9,6,7,8
40,0,Travel_Rarely,1416.0,Research & Development,2,2,Medical,1,1,49,3,5,Research Director,3,Divorced,17821.349999999995,5949.0,0,0,19,3,4,1,22,5,3,20,7,3,9
51,0,Travel_Rarely,833.0,Research & Development,1,3,Life Sciences,3,1,96,3,1,Research Scientist,4,Married,2723.0,23231.0,1,0,11,3,2,0,1,1,2,1,0,0,0
31,1,Travel_Frequently,307.0,Research & Development,26,2,Medical,3,1,71,2,1,Laboratory Technician,2,Single,3479.0,11652.0,0,0,11,3,2,0,6,2,4,5,4,1,4
32,0,Travel_Frequently,1311.0,Research & Development,7,3,Life Sciences,2,1,97,4,1,Laboratory Technician,2,Married,2794.0,25431.899999999998,1,0,20,4,3,0,5,3,1,5,1,0,3
38,0,Non-Travel,1327.0,Sales,2,2,Life Sciences,4,1,39,2,2,Sales Executive,4,Married,5249.0,19682.0,3,0,18,3,4,1,13,1,3,8,7,7,5
32,0,Travel_Rarely,165.35000000000002,Research & Development,2,1,Technical Degree,4,1,84,2,2,Laboratory Technician,1,Single,2176.0,19737.0,4,0,13,3,4,0,9,5,3,6,2,0,4
46,0,Travel_Rarely,488.0,Sales,2,3,Technical Degree,3,0,75,1,4,Manager,2,Married,16872.0,14977.0,3,1,12,3,2,1,28,2,2,7,7,7,7
28,1,Travel_Rarely,529.0,Research & Development,2,4,Life Sciences,1,1,79,3,1,Laboratory Technician,3,Single,3485.0,14935.0,2,0,11,3,3,0,5,5,1,1,0,0,0
29,0,Travel_Rarely,1210.0,Sales,2,3,Medical,1,1,78,2,2,Sales Executive,2,Married,6644.0,3687.0,2,0,19,3,2,2,10,2,3,1,0,0,0
31,0,Travel_Rarely,1424.1,Research & Development,23,3,Medical,2,1,64,2,2,Healthcare Representative,4,Married,5582.0,14408.0,0,0,21,4,2,1,10,2,3,9,0,7,8
25,0,Non-Travel,675.0,Research & Development,5,2,Life Sciences,2,1,85,4,2,Healthcare Representative,1,Divorced,4000.0,18384.0,1,0,12,3,4,2,6,2,3,6,3,1,5
45,0,Travel_Rarely,1385.0,Research & Development,20,2,Medical,3,1,79,3,4,Healthcare Representative,4,Married,13496.0,7501.0,0,1,14,3,2,0,21,2,3,20,7,4,10
36,0,Travel_Rarely,1403.0,Research & Development,6,3,Life Sciences,4,1,47,3,1,Laboratory Technician,4,Married,3210.0,20251.0,0,0,11,3,3,1,16,4,3,15,11,9,10
54,0,Travel_Rarely,452.0,Research & Development,1,3,Medical,4,1,81,3,5,Manager,1,Single,17821.349999999995,18938.0,0,1,14,3,3,0,28,2,3,20,10,4,10
47,1,Non-Travel,666.0,Research & Development,26,4,Life Sciences,1,1,88,3,3,Manager,2,Married,11849.0,10268.0,1,1,12,3,4,1,10,2,2,10,7,9,9
28,0,Travel_Rarely,1158.0,Research & Development,9,3,Medical,4,1,94,3,1,Research Scientist,4,Married,2097.9,3384.55,1,0,22,4,4,1,5,3,2,5,2,0,4
37,0,Travel_Rarely,228.0,Sales,6,4,Medical,3,1,97,3,2,Sales Executive,4,Married,6502.0,22825.0,4,0,14,3,2,1,7,5,4,5,4,0,1
24,0,Travel_Rarely,996.0,Research & Development,3,2,Medical,4,1,97,2,1,Research Scientist,3,Single,3230.0,10531.0,1,0,17,3,1,0,3,4,4,3,2,1,0
37,0,Non-Travel,728.0,Research & Development,1,4,Medical,1,0,80,3,3,Research Director,4,Divorced,13603.0,11677.0,2,1,18,3,1,2,15,2,3,5,2,0,2
35,0,Travel_Rarely,1315.0,Research & Development,22,3,Life Sciences,2,0,71,4,3,Manager,2,Divorced,11996.0,19100.0,7,0,18,3,2,1,10,5,2,7,7,6,2
38,0,Travel_Rarely,322.0,Sales,7,2,Medical,1,0,44,4,2,Sales Executive,1,Divorced,5605.0,19191.0,1,1,22,4,3,1,8,3,3,8,0,7,7
26,0,Travel_Frequently,1424.1,Research & Development,1,3,Life Sciences,3,0,84,3,2,Manufacturing Director,2,Divorced,6397.0,25431.899999999998,1,0,20,4,1,1,6,5,1,6,5,1,4
50,0,Travel_Rarely,797.0,Research & Development,4,1,Life Sciences,1,1,96,3,5,Research Director,2,Divorced,17821.349999999995,15815.0,3,0,14,3,1,2,28,4,2,10,4,1,6
53,0,Travel_Rarely,1070.0,Research & Development,3,4,Medical,3,1,45,3,4,Research Director,3,Married,17584.0,21016.0,3,1,16,3,4,3,21,5,2,5,3,1,3
42,0,Travel_Rarely,635.0,Sales,1,1,Life Sciences,2,1,97,3,2,Sales Executive,3,Married,4907.0,24532.0,1,0,22,4,3,0,20,3,3,20,11,9,6
29,0,Travel_Frequently,442.0,Sales,2,2,Life Sciences,2,1,44,3,2,Sales Executive,4,Single,4554.0,20260.0,1,0,18,3,1,0,10,3,2,10,7,0,9
54,0,Travel_Rarely,165.35000000000002,Research & Development,20,2,Technical Degree,2,1,37,3,2,Laboratory Technician,4,Married,5415.0,15972.0,3,1,19,3,4,1,12,4,3,10,7,0,8
26,0,Travel_Frequently,496.0,Research & Development,11,2,Medical,1,1,60,3,2,Healthcare Representative,1,Married,4741.0,22722.0,1,1,13,3,3,1,5,3,3,5,3,3,3
37,0,Travel_Rarely,1372.0,Research & Development,1,3,Life Sciences,4,0,42,3,1,Research Scientist,4,Single,2115.0,15881.0,1,0,12,3,2,0,17,3,3,17,11,5,7
44,1,Travel_Frequently,920.0,Research & Development,24,3,Life Sciences,4,1,43,3,1,Laboratory Technician,3,Divorced,3161.0,19920.0,3,1,22,4,4,1,19,1,1,1,0,0,0
38,0,Travel_Rarely,688.0,Research & Development,23,4,Life Sciences,4,1,82,3,2,Healthcare Representative,4,Divorced,5745.0,18899.0,8,0,14,3,2,1,10,2,3,2,2,1,2
26,1,Travel_Rarely,1424.1,Research & Development,16,4,Medical,1,1,45,3,1,Laboratory Technician,2,Divorced,2373.0,14180.0,2,1,13,3,4,1,5,2,3,3,2,0,2
28,0,Travel_Rarely,1117.0,Research & Development,8,2,Life Sciences,4,0,66,3,1,Research Scientist,4,Single,3310.0,4488.0,1,0,21,4,4,0,5,3,3,5,3,0,2
49,0,Travel_Frequently,636.0,Research & Development,10,4,Life Sciences,3,0,35,3,5,Research Director,1,Single,17821.349999999995,25431.899999999998,8,1,11,3,4,0,22,4,3,3,2,1,2
36,0,Travel_Rarely,506.0,Research & Development,3,3,Technical Degree,3,1,33,3,2,Research Scientist,2,Single,4485.0,25431.899999999998,4,0,12,3,4,0,10,2,3,8,0,7,7
31,0,Travel_Frequently,444.0,Sales,5,3,Marketing,4,0,84,3,1,Sales Representative,2,Divorced,2789.0,3909.0,1,0,11,3,3,1,2,5,2,2,2,2,2
26,1,Travel_Rarely,950.0,Sales,4,4,Marketing,4,1,48,2,2,Sales Executive,4,Single,5828.0,8450.0,1,1,12,3,2,0,8,1,3,8,7,7,4
37,0,Travel_Frequently,889.0,Research & Development,9,3,Medical,2,1,53,3,1,Research Scientist,4,Married,2326.0,11411.0,1,1,12,3,3,3,4,3,2,4,2,1,2
42,0,Travel_Frequently,555.0,Sales,26,3,Marketing,3,0,77,3,4,Sales Executive,2,Married,13525.0,14864.0,5,0,14,3,4,1,23,2,4,20,4,4,8
